SourceFile,Aperture,ApertureValue,APP14Flags0,APP14Flags1,ApplicationRecordVersion,Artist,AToB0,AToB1,AToB2,BitsPerSample,BlueMatrixColumn,BlueTRC,By-line,By-lineTitle,ChromaticAdaptation,ChromaticityChannel1,ChromaticityChannel2,ChromaticityChannel3,ChromaticityChannels,ChromaticityColorant,CMMFlags,CodedCharacterSet,ColorComponents,ColorSpace,ColorSpaceData,ColorTransform,ComponentsConfiguration,CompressedBitsPerPixel,ConnectionSpaceIlluminant,Contrast,Copyright,CopyrightNotice,CreateDate,Credit,CurrentIPTCDigest,DateCreated,DateTimeCreated,DateTimeOriginal,DCTEncodeVersion,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,DigitalCreationDate,DigitalZoomRatio,Directory,DocumentNotes,EncodingProcess,EnvelopeRecordVersion,ExifByteOrder,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flash,FlashpixVersion,FocalLength,FocalLength35efl,GainControl,GPSAltitude,GPSAltitudeRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSVersionID,GreenMatrixColumn,GreenTRC,ImageHeight,ImageSize,ImageWidth,ISO,JFIFVersion,Keywords,LensModel,LensSerialNumber,LightSource,LightValue,Luminance,Make,MakeAndModel,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,NativeDisplayInfo,PrimaryPlatform,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pt-BR,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,ResolutionUnit,Saturation,SceneCaptureType,SensingMethod,SerialNumber,Sharpness,ShutterSpeed,Software,SubjectDistance,SubjectDistanceRange,SubSecCreateDate,SubSecDateTimeOriginal,SubSecModifyDate,SubSecTime,SubSecTimeDigitized,SubSecTimeOriginal,Technology,TimeCreated,UserComment,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution
data/images/untagged/flickr/12271643943.jpg,,,"[14], Encoded with Blend=1 downsampling",(none),4,,,,,8,,,,,,,,,,,,UTF8,3,,,YCbCr,,,,,,,,,31ada0bca277ee83543c4de2d63b3bc8,,,,100,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/FQB3GmQVGz8TIvdrlCayKbTL%2FvAySFjVyQaoiIXULIE%3D,"Baseline DCT, Huffman coding",4,,11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:22:48+01:00,12271643943.jpg,rw-rw-r--,96 kB,JPEG,jpg,,,,,,,,,,,,,,,,800,1000x800,1000,,,,,,,,,,,,,,,,,,0.800,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/39601892075.jpg,,,"[14], Encoded with Blend=1 downsampling",(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,02143b5762f37d409fbf6adba977fdc0,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/%2BYkShOgEMe%2BaVQR9SS7PCmXoh1JeQv%2FcQKiDto9n6WU%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:30:14+01:00,39601892075.jpg,rw-rw-r--,68 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",576,1024x576,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.590,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/6190066868.jpg,,,[14],(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,780a4add5748cfa9e7ae0901d45c8cd0,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/anW5FZ%2FEzSpxALmS%2FvctNHakvK7IDdkQvfU4IU0upGE%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:38:26+01:00,6190066868.jpg,rw-rw-r--,115 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1024,683x1024,683,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.699,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/3628847706.jpg,,,[14],(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,4aa3e1b8335d9ce5be639cc1fd00c48c,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/CAjoOVr%2FQEAvc%2BsCgfetylmdHS%2BLe1vGqtSdl4vObe4%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:29:24+01:00,3628847706.jpg,rw-rw-r--,55 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",683,1024x683,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.699,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/51231600554.jpg,,,,,4,Dave Lenton,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,© www.EGBE.info,,,,a0e5f3f9a51f9c3d4a17a060f39a54a2,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/a%2B1fsf5soHw1vHUv7osFMTqejFjNcLCHHNH4aCb5tmw%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:35:42+01:00,51231600554.jpg,rw-rw-r--,53 kB,JPEG,jpg,,,,,,,,,,,,,,,,683,1024x683,1024,,1.02,,,,,,,,,,,,,,,,0.699,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/14406445592.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,130f2e5463c24f8a4896ca0a058d4d7b,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/0wHoKMwx%2Fx8o%2FGNy8iVGxy60WM2Kjyry2ORnoJLY6bA%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:23:36+01:00,14406445592.jpg,rw-rw-r--,30 kB,JPEG,jpg,,,,,,,,,,,,,,,,681,1024x681,1024,,1.02,,,,,,,,,,,,,,,,0.697,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/7481923288.jpg,,,[14],(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,4f4b6dec33f4c952d2f2961886860dfb,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/Oh85oHT0IHPdvvuL097kzYwPoggpyXqJepaoGm7urms%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:40:18+01:00,7481923288.jpg,rw-rw-r--,104 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",667,1000x667,1000,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.667,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/26550151006.jpg,,,[14],(none),4,Nigel Bewley,,,,8,0.14919 0.06322 0.74457,"(Binary data 14 bytes, use -b option to extract)",Nigel Bewley,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,Nigel Bewley,Nigel Bewley,,,270379d7e0de45b8d53e098a1bbcdc33,,,,100,"Reflective, Glossy, Positive, Color",none,,,,,,data/images/untagged/flickr,https://flickr.com/e/DazymYGfyrjSbzoTmWHmk6h1tjmp5FT1y4TG%2Fh3wqQI%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:26:28+01:00,26550151006.jpg,rw-rw-r--,88 kB,JPEG,jpg,,,,,,,,,,,,,,0.20528 0.62567 0.06087,"(Binary data 14 bytes, use -b option to extract)",800,715x800,715,,,,,,,,,,,,,,,,0 0 0,0.95045 1 1.08905,0.572,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Adobe Systems Inc.,"XYZ ",Copyright 1999 Adobe Systems Incorporated,Adobe Systems Inc.,1999:06:03 00:00:00,Adobe RGB (1998),,,,,,,,,,,,,,,,acsp,0,2.1.0,0.60974 0.31111 0.01947,"(Binary data 14 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/3998477587.jpg,,,[14],(none),4,Darrell Jordan,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Darrell Jordan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,7fd8a7d17f1f1c4ee3f53338309a7e64,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/MSW41GmVy8aT6ZqXDRlfxlCBf7RdvD6XO62t5E5ATbQ%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:30:52+01:00,3998477587.jpg,rw-rw-r--,103 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1023,922x1023,922,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.943,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/3975711091.jpg,,,[14],(none),4,Darrell Jordan,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Darrell Jordan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,d56853ce2096edd21cbbff814ca8acd1,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/aWpBkyqceq565budIy%2FnK%2Bbfp%2FnQAbPHcGpUbcHFGks%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:30:44+01:00,3975711091.jpg,rw-rw-r--,95 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",970,801x970,801,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.777,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/3644244808.jpg,,,,,4,,,,,8,0.14307 0.06062 0.71393,"(Binary data 2060 bytes, use -b option to extract)",,,1.04784 0.02289 -0.05019 0.02954 0.99051 -0.01706 -0.00923 0.01508 0.75172,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,85e363b132ca0067795e52e564e10f71,,,,,"Reflective, Glossy, Positive, Color","Canon, Inc. (Canon Development Americas, Inc.)",Canon Inc.,Z009,sRGB v1.31 (Canon),,,data/images/untagged/flickr,https://flickr.com/e/wZ4MHazPc2C0KaxWtnT0%2Fzu4tiMM9wdXyD%2F7faxBQeQ%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:29:28+01:00,3644244808.jpg,rw-rw-r--,31 kB,JPEG,jpg,,,,,,,,,,,,,,0.3851 0.71695 0.09708,"(Binary data 2060 bytes, use -b option to extract)",683,1024x683,1024,,1.02,,,,,,,,,,,,,,,0.9642 1 0.82491,0.699,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Unknown (UCCM),"XYZ ","Copyright (c) 2003, Canon Inc.  All rights reserved.","Canon, Inc. (Canon Development Americas, Inc.)",2003:04:04 00:00:00,sRGB v1.31 (Canon),,,,,,,,,,,,,,,,acsp,0,2.4.0,0.43604 0.22244 0.0139,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/flickr/4261317627.jpg,,,(none),(none),4,,,,,8,,,,,,,,,,,,UTF8,3,,,YCbCr,,,,,,,,,b3663006a7c3741c89918247b2e309bb,,,,100,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/8GY8DaihSMHRCB%2BHfV20mvBWmC6Wmw4tmzp6E7P9x4g%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:31:36+01:00,4261317627.jpg,rw-rw-r--,42 kB,JPEG,jpg,,,,,,,,,,,,,,,,600,800x600,800,,,,,,,,,,,,,,,,,,0.480,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/8015757871.jpg,,,"[14], Encoded with Blend=1 downsampling",(none),4,,,,,8,,,,,,,,,,,,UTF8,3,,,YCbCr,,,,,,,,,869666faaba9935ca794133f72028660,,,,100,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/C2Cf0Cs0pQgXMdRbeZFbM8VXFYRsW3IBe%2Ft8FrVqEek%3D,"Baseline DCT, Huffman coding",4,,11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:40:42+01:00,8015757871.jpg,rw-rw-r--,90 kB,JPEG,jpg,,,,,,,,,,,,,,,,683,1024x683,1024,,1.02,,,,,,,,,,,,,,,,0.699,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/3968746722.jpg,,,[14],(none),4,Darrell Jordan,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Darrell Jordan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,9a330c77869c57a923c55241e2ba35e9,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/YCcYH7COYgNcGCxZ5CNgGavA%2Bz5cXBxEkFadlGz8H5g%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:30:18+01:00,3968746722.jpg,rw-rw-r--,66 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",739,1023x739,1023,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.756,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/2270492640.jpg,,,[14],(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,7a081f70eeeee4314a77cf692527db51,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/ftcy22ryko5dY5A%2BJKUtPFpReuL7QdyZJwN4hjXzRf8%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:25:14+01:00,2270492640.jpg,rw-rw-r--,157 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",686,1024x686,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.702,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/8613046361.jpg,,,[14],(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,8b5b5c5e6e9c09e8c1c45fd6291863e7,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/IG6lFQMYvuJ7LibE1XbJtUg8NnVFo7lvqK2UCHLpXSQ%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:41:38+01:00,8613046361.jpg,rw-rw-r--,59 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",908,1024x908,1024,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.930,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/3974693639.jpg,,,[14],(none),4,Darrell Jordan,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Darrell Jordan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,b123cded283f8b04a3e169e5ebfb2fb7,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/CkP3kMepGqgv6cAXDt2il8rksvB8EoyeFtdy7Zu9WxU%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:44+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:30:38+01:00,3974693639.jpg,rw-rw-r--,112 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",886,1024x886,1024,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.907,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
